TimeStamp,B_x,B_y,B_z,B_net
2020/07/25 00:47:51.709,-33,5,-20,39
2020/07/25 00:47:51.733,-33,5,-20,39
2020/07/25 00:47:51.756,-33,5,-20,39
2020/07/25 00:47:51.780,-33,5,-20,39
2020/07/25 00:47:51.804,-33,5,-20,39
2020/07/25 00:47:51.828,-33,5,-20,39
2020/07/25 00:47:51.851,-33,5,-20,39
2020/07/25 00:47:51.875,-33,5,-20,39
2020/07/25 00:47:51.900,-33,5,-20,39
2020/07/25 00:47:51.930,-33,5,-20,39
2020/07/25 00:47:51.957,-33,5,-20,39
2020/07/25 00:47:51.981,-33,5,-20,39
2020/07/25 00:47:52.008,-33,5,-20,39
2020/07/25 00:47:52.033,-33,5,-20,39
2020/07/25 00:47:52.056,-33,5,-20,39
2020/07/25 00:47:52.080,-33,5,-20,39
2020/07/25 00:47:52.105,-33,5,-20,39
2020/07/25 00:47:52.130,-33,5,-20,39
2020/07/25 00:47:52.154,-33,5,-20,39
2020/07/25 00:47:52.178,-33,5,-20,39
2020/07/25 00:47:52.203,-33,5,-20,39
2020/07/25 00:47:52.225,-33,5,-20,39
2020/07/25 00:47:52.249,-33,5,-20,39
2020/07/25 00:47:52.273,-33,5,-20,39
2020/07/25 00:47:52.297,-33,5,-20,39
2020/07/25 00:47:52.321,-33,5,-20,39
2020/07/25 00:47:52.345,-33,5,-20,39
2020/07/25 00:47:52.369,-33,5,-20,39
2020/07/25 00:47:52.393,-33,5,-20,39
2020/07/25 00:47:52.417,-33,5,-20,39
2020/07/25 00:47:52.442,-33,5,-20,39
2020/07/25 00:47:52.466,-33,5,-20,39
2020/07/25 00:47:52.490,-33,5,-20,39
2020/07/25 00:47:52.513,-33,5,-20,39
2020/07/25 00:47:52.537,-33,5,-20,39
2020/07/25 00:47:52.561,-33,5,-20,39
2020/07/25 00:47:52.585,-33,5,-20,39
2020/07/25 00:47:52.609,-33,5,-20,39
2020/07/25 00:47:52.634,-33,5,-20,39
2020/07/25 00:47:52.660,-33,5,-20,39
2020/07/25 00:47:52.684,-33,5,-20,39
2020/07/25 00:47:52.706,-33,5,-20,39
2020/07/25 00:47:52.730,-33,5,-20,39
2020/07/25 00:47:52.753,-33,5,-20,39
2020/07/25 00:47:52.777,-33,5,-20,39
2020/07/25 00:47:52.801,-33,5,-20,39
2020/07/25 00:47:52.830,-33,5,-20,39
2020/07/25 00:47:52.855,-33,5,-20,39
2020/07/25 00:47:52.882,-33,5,-20,39
2020/07/25 00:47:52.907,-33,5,-20,39
