TimeStamp,B_x,B_y,B_z,B_net
2020/07/24 11:12:09.417,-30,18,-14,38
2020/07/24 11:12:09.440,-30,18,-14,38
2020/07/24 11:12:09.464,-30,18,-14,38
2020/07/24 11:12:09.488,-30,18,-14,38
2020/07/24 11:12:09.512,-30,18,-14,38
2020/07/24 11:12:09.537,-30,18,-14,38
2020/07/24 11:12:09.560,-30,18,-14,38
2020/07/24 11:12:09.587,-30,18,-14,38
2020/07/24 11:12:09.614,-30,18,-14,38
2020/07/24 11:12:09.641,-30,18,-14,38
2020/07/24 11:12:09.668,-30,18,-14,38
2020/07/24 11:12:09.696,-30,18,-14,38
2020/07/24 11:12:09.724,-30,18,-14,38
2020/07/24 11:12:09.750,-30,18,-14,38
2020/07/24 11:12:09.782,-30,18,-14,38
2020/07/24 11:12:09.808,-30,18,-14,38
2020/07/24 11:12:09.836,-30,18,-14,38
2020/07/24 11:12:09.861,-30,18,-14,38
2020/07/24 11:12:09.885,-30,18,-14,38
2020/07/24 11:12:09.910,-30,18,-14,38
2020/07/24 11:12:09.937,-30,18,-14,38
2020/07/24 11:12:09.961,-30,18,-14,38
2020/07/24 11:12:09.984,-30,18,-14,38
2020/07/24 11:12:10.009,-30,18,-14,38
2020/07/24 11:12:10.032,-30,18,-14,38
2020/07/24 11:12:10.056,-30,18,-14,38
2020/07/24 11:12:10.082,-30,18,-14,38
2020/07/24 11:12:10.106,-30,18,-14,38
2020/07/24 11:12:10.130,-30,18,-14,38
2020/07/24 11:12:10.155,-30,18,-14,38
2020/07/24 11:12:10.179,-30,18,-14,38
2020/07/24 11:12:10.203,-30,18,-14,38
2020/07/24 11:12:10.227,-30,18,-14,38
2020/07/24 11:12:10.251,-30,18,-14,38
2020/07/24 11:12:10.287,-30,18,-14,38
2020/07/24 11:12:10.312,-30,18,-14,38
2020/07/24 11:12:10.335,-30,18,-14,38
2020/07/24 11:12:10.358,-30,18,-14,38
2020/07/24 11:12:10.381,-30,18,-14,38
2020/07/24 11:12:10.405,-30,18,-14,38
2020/07/24 11:12:10.429,-30,18,-14,38
2020/07/24 11:12:10.452,-30,18,-14,38
2020/07/24 11:12:10.477,-30,18,-14,38
2020/07/24 11:12:10.500,-30,18,-14,38
2020/07/24 11:12:10.524,-30,18,-14,38
2020/07/24 11:12:10.548,-30,18,-14,38
2020/07/24 11:12:10.572,-30,18,-14,38
2020/07/24 11:12:10.598,-30,18,-14,38
2020/07/24 11:12:10.624,-30,18,-14,38
2020/07/24 11:12:10.651,-30,18,-14,38
2020/07/24 11:12:10.678,-30,18,-14,38
2020/07/24 11:12:10.706,-30,18,-14,38
2020/07/24 11:12:10.733,-30,18,-14,38
2020/07/24 11:12:10.761,-30,18,-14,38
2020/07/24 11:12:10.789,-30,18,-14,38
2020/07/24 11:12:10.814,-30,18,-14,38
2020/07/24 11:12:10.839,-30,18,-14,38
2020/07/24 11:12:10.864,-30,18,-14,38
2020/07/24 11:12:10.889,-30,18,-14,38
2020/07/24 11:12:10.913,-30,18,-14,38
2020/07/24 11:12:10.938,-30,18,-14,38
2020/07/24 11:12:10.964,-30,18,-14,38
2020/07/24 11:12:10.988,-30,18,-14,38
2020/07/24 11:12:11.012,-30,18,-14,38
2020/07/24 11:12:11.036,-30,18,-14,38
2020/07/24 11:12:11.060,-30,18,-14,38
2020/07/24 11:12:11.086,-30,18,-14,38
2020/07/24 11:12:11.110,-30,18,-14,38
2020/07/24 11:12:11.134,-30,18,-14,38
2020/07/24 11:12:11.157,-30,18,-14,38
2020/07/24 11:12:11.181,-30,18,-14,38
2020/07/24 11:12:11.205,-30,18,-14,38
2020/07/24 11:12:11.230,-30,18,-14,38
2020/07/24 11:12:11.254,-30,18,-14,38
2020/07/24 11:12:11.279,-30,18,-14,38
2020/07/24 11:12:11.303,-30,18,-14,38
2020/07/24 11:12:11.330,-30,18,-14,38
2020/07/24 11:12:11.353,-30,18,-14,38
2020/07/24 11:12:11.376,-30,18,-14,38
2020/07/24 11:12:11.399,-30,18,-14,38
2020/07/24 11:12:11.423,-30,18,-14,38
2020/07/24 11:12:11.446,-30,18,-14,38
2020/07/24 11:12:11.468,-30,18,-14,38
2020/07/24 11:12:11.491,-30,18,-14,38
